employee_id,employee_name,gender,age,department,designation,store_id,warehouse_id,join_date,salary
2050,Bharat Malhotra,Male,25,Warehouse,Warehouse Executive,null,8,2019-11-02,28500.00
2051,Ajay Bansal,Male,33,Warehouse,Warehouse Executive,null,8,2017-10-02,30500.00
2052,Avi Puri,Male,25,Warehouse,Warehouse Executive,null,8,2019-12-12,28500.00
2053,Rajiv Ahuja,Male,23,Warehouse,Warehouse Executive,null,8,2021-01-08,28000.00
2054,Kiara Dubey,Female,25,Warehouse,Warehouse Executive,null,8,2019-07-07,29500.00
2055,Geetika Menon,Female,24,Warehouse,Warehouse Executive,null,8,2020-10-27,27500.00
2056,Ajay Sinha,Male,24,Warehouse,Warehouse Executive,null,8,2020-05-21,29500.00
2057,Rajat Tiwari,Male,25,Warehouse,Warehouse Executive,null,8,2021-01-28,28500.00
2058,Rajiv Nambiar,Male,35,Warehouse,Warehouse Manager,null,9,2021-05-22,77500.00
2059,Rajiv Ali,Male,33,Warehouse,Warehouse Executive,null,9,2018-07-03,30000.00
2060,Ojasvi Mehta,Female,25,Warehouse,Warehouse Executive,null,9,2019-05-27,29500.00
2061,Rohan Sharma,Male,24,Warehouse,Warehouse Executive,null,9,2021-08-01,28500.00
2062,Trisha Naidu,Female,24,Warehouse,Warehouse Executive,null,9,2020-04-23,29000.00
2063,Sameer Mukherjee,Male,27,Warehouse,Warehouse Executive,null,9,2018-08-22,29500.00
2064,Ishaan Das,Male,25,Warehouse,Warehouse Executive,null,9,2020-05-02,28000.00
2065,Jai Siddiqui,Male,25,Warehouse,Warehouse Executive,null,9,2019-02-12,30000.00
2066,Kabir Nair,Male,25,Warehouse,Warehouse Executive,null,9,2021-10-16,28000.00
2067,Siddharth Gupta,Male,24,Warehouse,Warehouse Executive,null,9,2021-12-06,28500.00
2068,Rishabh Tripathi,Male,25,Warehouse,Warehouse Executive,null,9,2020-11-09,28500.00
2069,Sanjay Bose,Male,25,Warehouse,Warehouse Executive,null,9,2019-06-05,30000.00
2070,Komal Hegde,Female,27,Warehouse,Warehouse Executive,null,9,2018-02-06,31000.00
2071,Darshan Subramanian,Male,25,Warehouse,Warehouse Executive,null,9,2019-10-21,30000.00
2072,Abhinav Verma,Male,28,Warehouse,Warehouse Executive,null,9,2017-09-25,31500.00
2073,Uday Hegde,Male,25,Warehouse,Warehouse Executive,null,9,2019-11-29,30000.00
2074,Akshay Srivastava,Male,35,Warehouse,Warehouse Manager,null,10,2017-07-04,86500.00
2075,Tejas Kumar,Male,25,Warehouse,Warehouse Executive,null,10,2020-08-11,29000.00
2076,Neil Qureshi,Male,25,Warehouse,Warehouse Executive,null,10,2019-10-09,28500.00
2077,Aditya Rana,Male,25,Warehouse,Warehouse Executive,null,10,2019-07-27,30500.00
2078,Ishani Goyal,Female,25,Warehouse,Warehouse Executive,null,10,2020-11-07,28500.00
2079,Naina Chauhan,Female,25,Warehouse,Warehouse Executive,null,10,2020-05-19,29000.00
2080,Aadesh Bose,Male,24,Warehouse,Warehouse Executive,null,10,2020-05-21,28500.00
2081,Chhavi Goyal,Female,27,Warehouse,Warehouse Executive,null,10,2018-08-26,30500.00
2082,Rudra Malhotra,Male,25,Warehouse,Warehouse Executive,null,10,2021-06-22,28500.00
2083,Ishaan Dubey,Male,25,Warehouse,Warehouse Executive,null,10,2021-03-29,27000.00
2084,Ira Nair,Female,24,Warehouse,Warehouse Executive,null,10,2020-09-02,29500.00
2085,Yamini Gupta,Female,25,Warehouse,Warehouse Executive,null,10,2019-12-08,29000.00
2086,Geetika Mahajan,Female,23,Warehouse,Warehouse Executive,null,10,2021-03-18,28000.00
2087,Ishani George,Female,33,Warehouse,Warehouse Executive,null,10,2018-03-10,31000.00
2088,Komal Ali,Female,25,Warehouse,Warehouse Executive,null,10,2020-08-19,28500.00
2089,Madhav Pai,Male,23,Warehouse,Warehouse Executive,null,10,2021-01-06,29000.00
2090,Divya Bose,Female,30,Warehouse,Warehouse Manager,null,11,2021-12-21,77000.00
2091,Anika Kumar,Female,24,Warehouse,Warehouse Executive,null,11,2021-12-04,28000.00
2092,Chirag Sinha,Male,28,Warehouse,Warehouse Executive,null,11,2018-12-07,30500.00
2093,Akhil Yadav,Male,25,Warehouse,Warehouse Executive,null,11,2019-09-17,29000.00
2094,Avi Joshi,Male,24,Warehouse,Warehouse Executive,null,11,2020-12-06,27500.00
2095,Geetika Singh,Female,24,Warehouse,Warehouse Executive,null,11,2020-07-12,28000.00
2096,Anika Tripathi,Female,24,Warehouse,Warehouse Executive,null,11,2020-07-02,28000.00
2097,Saanvi Mukherjee,Female,25,Warehouse,Warehouse Executive,null,11,2019-04-11,29500.00
2098,Kabir Sandhu,Male,25,Warehouse,Warehouse Executive,null,11,2019-06-07,30500.00
2099,Dev Mehta,Male,25,Warehouse,Warehouse Executive,null,11,2020-11-04,28000.00
2100,Aarav Joshi,Male,27,Warehouse,Warehouse Executive,null,11,2017-11-25,30000.00
2101,Meera Rao,Female,25,Warehouse,Warehouse Executive,null,11,2019-01-18,30500.00
2102,Hemant Sinha,Male,30,Warehouse,Warehouse Manager,null,12,2020-11-26,79000.00
2103,Vijay Pandey,Male,24,Warehouse,Warehouse Executive,null,12,2021-09-24,27000.00
2104,Gauri Bansal,Female,24,Warehouse,Warehouse Executive,null,12,2020-02-06,29500.00
2105,Aryan Mukherjee,Male,25,Warehouse,Warehouse Executive,null,12,2019-08-10,28500.00
2106,Kanika Bose,Female,24,Warehouse,Warehouse Executive,null,12,2020-04-20,30000.00
2107,Ishaan George,Male,24,Warehouse,Warehouse Executive,null,12,2021-03-27,28000.00
2108,Harini Kapoor,Female,33,Warehouse,Warehouse Executive,null,12,2018-01-19,32000.00
2109,Vivaan Kaur,Male,25,Warehouse,Warehouse Executive,null,12,2019-03-05,29000.00
2110,Leena Sehgal,Female,25,Warehouse,Warehouse Executive,null,12,2020-07-12,29000.00
2111,Jai Sharma,Male,28,Warehouse,Warehouse Executive,null,12,2018-11-19,31000.00
2112,Avni Prasad,Female,29,Warehouse,Warehouse Executive,null,12,2018-11-11,31000.00
2113,Anirudh Suri,Male,32,Finance,Finance Manager,null,null,2020-08-02,130000.00
2114,Ishani Naidu,Female,33,Finance,Finance Manager,null,null,2021-08-29,128500.00
2115,Kabir Raman,Male,32,Finance,Finance Manager,null,null,2017-02-20,141000.00
2116,Ekta Mirza,Female,23,Finance,Finance Executive,null,null,2021-07-24,47000.00
2117,Riya Sehgal,Female,35,Finance,Finance Executive,null,null,2016-07-03,54500.00
2118,Omkar Yadav,Male,28,Finance,Finance Executive,null,null,2018-11-04,52500.00
2119,Komal Khanna,Female,25,Finance,Finance Executive,null,null,2019-09-09,49000.00
2120,Tanvi Rana,Female,25,Finance,Finance Executive,null,null,2019-01-06,51000.00
2121,Aadesh Kumar,Male,24,Finance,Finance Executive,null,null,2020-12-20,47000.00
2122,Darshan Mukherjee,Male,23,Finance,Finance Executive,null,null,2021-07-05,46000.00
2123,Uday Puri,Male,25,Finance,Finance Executive,null,null,2020-02-23,49500.00
2124,Kanika Chatterjee,Female,25,Finance,Finance Executive,null,null,2019-10-15,50500.00
2125,Varun Pandey,Male,29,Finance,Finance Executive,null,null,2018-09-23,51000.00
2126,Ajay Joshi,Male,25,Finance,Finance Executive,null,null,2020-11-22,46000.00
2127,Arjun Siddiqui,Male,25,Finance,Finance Executive,null,null,2020-01-09,49500.00
2128,Farhan Banerjee,Male,24,Finance,Finance Executive,null,null,2020-09-07,49000.00
2129,Ritvik Bansal,Male,24,Finance,Finance Executive,null,null,2020-03-15,48000.00
2130,Jhanvi Tyagi,Female,23,Finance,Finance Executive,null,null,2021-11-17,46000.00
2131,Sameer Desai,Male,23,Finance,Finance Executive,null,null,2021-07-23,45000.00
2132,Naman Goel,Male,25,Finance,Finance Executive,null,null,2019-05-06,49000.00
2133,Girish Naidu,Male,23,Finance,Finance Executive,null,null,2021-05-02,46000.00
2134,Riya Subramanian,Female,25,Finance,Finance Executive,null,null,2019-06-18,51000.00
2135,Bhumika Mukherjee,Female,31,Finance,Finance Executive,null,null,2017-02-12,55000.00
2136,Lavanya Singh,Female,24,Finance,Finance Executive,null,null,2020-03-21,48000.00
2137,Karan Pai,Male,24,Finance,Finance Executive,null,null,2021-05-20,45000.00
2138,Shubham Shetty,Male,25,Finance,Finance Executive,null,null,2019-06-26,50000.00
2139,Akhil Patel,Male,25,Finance,Finance Executive,null,null,2019-06-21,49500.00
2140,Darshan Bansal,Male,24,Finance,Finance Executive,null,null,2020-05-16,46000.00
2141,Hina Mathew,Female,28,Finance,Finance Executive,null,null,2018-02-28,52000.00
2142,Anika Mahajan,Female,35,Finance,Finance Executive,null,null,2016-05-27,54000.00
2143,Siddharth Ahuja,Male,25,Finance,Finance Executive,null,null,2020-10-28,47000.00
2144,Diya Tiwari,Female,28,Finance,Finance Executive,null,null,2018-12-01,52500.00
2145,Kabir Chauhan,Male,32,Finance,Finance Executive,null,null,2017-03-16,55500.00
2146,Imran Krishnan,Male,25,Finance,Finance Executive,null,null,2021-07-29,46500.00
2147,Mayank Mathew,Male,24,Finance,Finance Executive,null,null,2020-01-03,47500.00
2148,Leena Singh,Female,25,Finance,Finance Executive,null,null,2019-08-01,50500.00
2149,Avi Bajaj,Male,25,Finance,Finance Executive,null,null,2019-10-11,49500.00
2150,Aditya Nair,Male,25,Finance,Finance Executive,null,null,2020-10-30,48500.00
2151,Girish Sharma,Male,25,Finance,Finance Executive,null,null,2020-05-21,47000.00
2152,Dev Ansari,Male,25,Finance,Finance Executive,null,null,2021-09-14,46500.00
2153,Bharat Sinha,Male,25,Finance,Finance Executive,null,null,2021-03-31,47500.00
2154,Krish Gupta,Male,25,Finance,Finance Executive,null,null,2019-03-31,50500.00
2155,Manav Khanna,Male,25,Finance,Finance Executive,null,null,2021-04-09,48500.00
2156,Aryan Dubey,Male,34,Finance,Finance Executive,null,null,2018-05-09,51000.00
2157,Rajat Bansal,Male,25,Finance,Finance Executive,null,null,2019-07-24,48500.00
2158,Aarohi Jain,Female,24,Finance,Finance Executive,null,null,2020-01-25,50000.00
2159,Hitesh Krishnan,Male,33,Finance,Finance Executive,null,null,2017-11-23,51500.00
2160,Hitesh Menon,Male,25,Finance,Finance Executive,null,null,2020-09-13,49500.00
2161,Deepti Bose,Other,25,Finance,Finance Executive,null,null,2020-04-17,48500.00
2162,Ritvik Gupta,Male,25,Finance,Finance Executive,null,null,2019-10-05,49000.00
2163,Gaurav Sandhu,Male,25,Finance,Finance Executive,null,null,2020-02-06,47000.00
2164,Naman Iyer,Male,31,Finance,Finance Executive,null,null,2017-02-23,55500.00
2165,Ishita Fernandes,Female,25,Finance,Finance Executive,null,null,2019-01-17,52000.00
2166,Kabir Iyer,Male,25,Finance,Finance Executive,null,null,2019-04-05,50000.00
2167,Akshay Tripathi,Male,24,Finance,Finance Executive,null,null,2020-10-10,46500.00
2168,Yamini Hegde,Female,25,Finance,Finance Executive,null,null,2019-12-06,50000.00
2169,Lavanya Bhat,Female,23,Finance,Finance Executive,null,null,2021-11-11,44000.00
2170,Divya George,Female,24,Finance,Finance Executive,null,null,2020-05-04,47000.00
2171,Chirag Rana,Male,25,Finance,Finance Executive,null,null,2019-11-12,49500.00
2172,Mansi Srivastava,Female,27,Finance,Finance Executive,null,null,2018-09-07,49000.00
2173,Vijay Roy,Male,35,Finance,Finance Executive,null,null,2018-02-09,54000.00
2174,Mahima George,Female,25,Finance,Finance Executive,null,null,2020-06-15,48000.00
2175,Aryan Siddiqui,Male,31,Finance,Finance Executive,null,null,2018-12-20,51000.00
2176,Omkar Siddiqui,Male,24,Finance,Finance Executive,null,null,2020-05-05,46000.00
2177,Abhinav Nambiar,Male,25,Finance,Finance Executive,null,null,2019-05-26,50000.00
2178,Karan Chauhan,Male,33,Finance,Finance Executive,null,null,2017-01-29,54500.00
2179,Manav Chatterjee,Male,25,Finance,Finance Executive,null,null,2019-06-25,49000.00
2180,Neil Kumar,Male,25,Finance,Finance Executive,null,null,2020-10-20,48000.00
2181,Dev Jain,Male,24,Finance,Finance Executive,null,null,2020-03-15,47500.00
2182,Kabir Singh,Male,24,Finance,Finance Executive,null,null,2020-08-01,46000.00
2183,Tejas Khan,Male,27,Finance,Finance Executive,null,null,2018-10-08,52500.00
2184,Ishani Joshi,Female,25,Finance,Finance Executive,null,null,2019-05-21,51500.00
2185,Falguni Prasad,Female,25,Finance,Finance Executive,null,null,2021-10-13,48000.00
2186,Akhil Nair,Male,25,Finance,Finance Executive,null,null,2019-03-30,51000.00
2187,Rishabh Patel,Male,23,Finance,Finance Executive,null,null,2021-11-01,45000.00
2188,Sanjay Iyer,Male,25,Finance,Finance Executive,null,null,2020-12-05,46500.00
2189,Vivaan Banerjee,Male,24,Finance,Finance Executive,null,null,2020-02-03,46500.00
2190,Chirag Dubey,Male,25,Finance,Finance Executive,null,null,2019-06-28,49500.00
2191,Avni Desai,Female,28,Finance,Finance Executive,null,null,2018-08-18,52500.00
2192,Shubham Patel,Male,24,Finance,Finance Executive,null,null,2020-03-17,46500.00
2193,Manav Tripathi,Male,34,HR,HR Manager,null,null,2016-12-06,127500.00
2194,Karan Pandey,Male,32,HR,HR Manager,null,null,2019-10-28,117500.00
2195,Radhika Mukherjee,Female,25,HR,HR Executive,null,null,2019-03-15,40500.00
2196,Kiara Reddy,Female,26,HR,HR Executive,null,null,2018-01-06,44000.00
2197,Shubham Hegde,Male,25,HR,HR Executive,null,null,2020-08-27,41500.00
2198,Dhruv Subramanian,Male,24,HR,HR Executive,null,null,2020-02-16,39000.00
2199,Hitesh Kulkarni,Male,26,HR,HR Executive,null,null,2018-11-23,42000.00
2200,Jay Saxena,Male,25,HR,HR Executive,null,null,2020-06-10,39500.00
2201,Vijay Ansari,Male,25,HR,HR Executive,null,null,2019-10-14,42500.00
2202,Akhil Sharma,Male,25,HR,HR Executive,null,null,2021-06-21,38000.00
2203,Urvi Saxena,Female,25,HR,HR Executive,null,null,2021-03-10,40500.00
2204,Farhan Agarwal,Male,25,HR,HR Executive,null,null,2020-12-06,40500.00
2205,Aadesh Mishra,Male,24,HR,HR Executive,null,null,2021-07-17,39500.00
2206,Dhruv Qureshi,Male,24,HR,HR Executive,null,null,2020-10-11,38500.00
2207,Uday Ahuja,Male,25,HR,HR Executive,null,null,2019-03-08,42500.00
2208,Tushar Chopra,Male,25,HR,HR Executive,null,null,2019-04-21,40500.00
2209,Ankit Pillai,Male,25,HR,HR Executive,null,null,2021-01-17,38500.00
2210,Ajay Chauhan,Male,30,HR,HR Executive,null,null,2018-02-01,43500.00
2211,Kabir Sehgal,Male,24,HR,HR Executive,null,null,2020-01-22,39500.00
2212,Pranav Suri,Male,25,HR,HR Executive,null,null,2019-04-15,43000.00
2213,Girish Sinha,Male,23,HR,HR Executive,null,null,2021-01-17,41000.00
2214,Bhavna Mathew,Female,25,HR,HR Executive,null,null,2021-01-22,38500.00
2215,Juhi Vohra,Female,23,HR,HR Executive,null,null,2021-06-18,40000.00
2216,Ritvik Sethi,Male,28,HR,HR Executive,null,null,2016-12-10,45500.00
2217,Jai Fernandes,Male,24,HR,HR Executive,null,null,2020-01-15,39500.00
2218,Urvi Khan,Female,25,HR,HR Executive,null,null,2019-04-28,41500.00
2219,Tanya Sharma,Female,25,HR,HR Executive,null,null,2019-02-13,40500.00
2220,Charu Puri,Female,25,HR,HR Executive,null,null,2021-12-17,37500.00
2221,Tanya Kulkarni,Female,30,HR,HR Executive,null,null,2017-08-26,44000.00
2222,Tejas Ahuja,Male,25,HR,HR Executive,null,null,2019-03-26,40500.00
2223,Garima Nair,Female,25,HR,HR Executive,null,null,2019-10-25,41500.00
2224,Kriti Pillai,Female,25,HR,HR Executive,null,null,2021-11-26,39000.00
2225,Navya Das,Female,31,HR,HR Executive,null,null,2017-07-01,44500.00
2226,Rudra Chauhan,Male,35,HR,HR Executive,null,null,2016-06-23,46000.00
2227,Hitesh Joshi,Male,25,HR,HR Executive,null,null,2019-05-30,40500.00
2228,Abhinav Pillai,Male,34,HR,HR Executive,null,null,2018-08-18,44500.00
2229,Aryan Thomas,Male,23,HR,HR Executive,null,null,2021-07-27,38000.00
2230,Aditi Rana,Female,25,HR,HR Executive,null,null,2019-07-01,43000.00
2231,Jai Gupta,Male,25,HR,HR Executive,null,null,2019-04-03,41500.00
2232,Diya Chauhan,Female,25,HR,HR Executive,null,null,2020-04-30,40000.00
2233,Vivaan Malhotra,Male,25,HR,HR Executive,null,null,2019-10-02,42500.00
2234,Ojasvi Sandhu,Female,35,HR,HR Executive,null,null,2017-11-08,45500.00
2235,Shalini Mahajan,Female,25,HR,HR Executive,null,null,2019-09-27,42500.00
2236,Yash Arora,Male,25,HR,HR Executive,null,null,2019-01-13,40500.00
2237,Kabir Desai,Male,35,HR,HR Executive,null,null,2017-08-20,44500.00
2238,Vidhi Chopra,Female,25,HR,HR Executive,null,null,2019-12-24,41000.00
2239,Avni Hegde,Female,32,HR,HR Executive,null,null,2018-10-28,44500.00
2240,Pranav Arora,Male,25,HR,HR Executive,null,null,2019-02-27,42000.00
2241,Naman Nambiar,Male,23,HR,HR Executive,null,null,2021-03-25,40500.00
2242,Aanya Dubey,Female,28,HR,HR Executive,null,null,2018-10-05,44000.00
2243,Uday Banerjee,Male,24,HR,HR Executive,null,null,2020-03-19,42000.00
2244,Bhumika Khanna,Female,33,HR,HR Executive,null,null,2017-11-20,45000.00
2245,Kabir Pai,Male,25,HR,HR Executive,null,null,2021-12-23,39500.00
2246,Aryan Rao,Male,25,HR,HR Executive,null,null,2020-01-24,41500.00
2247,Avni Verma,Female,25,HR,HR Executive,null,null,2020-08-15,41500.00
2248,Harshil Sinha,Male,24,HR,HR Executive,null,null,2020-08-20,39500.00
2249,Naina Reddy,Female,26,HR,HR Executive,null,null,2018-04-07,42500.00
2250,Saumya Shah,Female,25,HR,HR Executive,null,null,2019-12-28,40000.00
2251,Akshay Pai,Male,25,HR,HR Executive,null,null,2020-04-07,42000.00
2252,Anirudh Siddiqui,Male,28,HR,HR Executive,null,null,2018-11-15,44000.00
2253,Lakshay Goyal,Male,32,IT,IT Manager,null,null,2021-02-09,169500.00
2254,Darshan Sandhu,Male,33,IT,IT Manager,null,null,2020-05-14,179000.00
2255,Komal Subramanian,Female,34,IT,IT Manager,null,null,2021-05-06,161000.00
2256,Taj Subramanian,Other,32,IT,IT Manager,null,null,2019-04-30,177500.00
2257,Uday Sandhu,Male,24,IT,IT Executive,null,null,2021-11-30,58000.00
2258,Saumya Khanna,Female,24,IT,IT Executive,null,null,2021-03-02,63000.00
2259,Aditya Vohra,Male,25,IT,IT Executive,null,null,2019-10-23,63500.00
2260,Rajat Thomas,Male,25,IT,IT Executive,null,null,2021-01-15,64500.00
2261,Urvi Malhotra,Female,30,IT,IT Executive,null,null,2018-09-09,69500.00
2262,Ishani Khan,Female,24,IT,IT Executive,null,null,2021-08-28,62000.00
2263,Kanika Kaur,Female,25,IT,IT Executive,null,null,2019-07-28,67500.00
2264,Tushar Mahajan,Male,28,IT,IT Executive,null,null,2017-11-29,69500.00
2265,Akhil Goyal,Male,25,IT,IT Executive,null,null,2021-11-02,62000.00
2266,Girish Ahuja,Male,25,IT,IT Executive,null,null,2021-12-22,57500.00
2267,Madhav Kumar,Male,25,IT,IT Executive,null,null,2020-05-11,66000.00
2268,Darshan Menon,Male,25,IT,IT Executive,null,null,2020-08-08,63000.00
2269,Saanvi Dutta,Female,24,IT,IT Executive,null,null,2020-11-10,64000.00
2270,Hemant Siddiqui,Male,25,IT,IT Executive,null,null,2019-07-20,65500.00
2271,Rajiv Tyagi,Male,23,IT,IT Executive,null,null,2021-10-11,59000.00
2272,Rishabh Nambiar,Male,28,IT,IT Executive,null,null,2017-03-18,72500.00
2273,Ankit Dutta,Male,25,IT,IT Executive,null,null,2021-12-05,59500.00
2274,Lavanya D'Souza,Female,34,IT,IT Executive,null,null,2017-03-18,74000.00
2275,Uday Malhotra,Male,25,IT,IT Executive,null,null,2021-06-22,61000.00
2276,Ajay Siddiqui,Male,26,IT,IT Executive,null,null,2018-06-27,66500.00
2277,Mayank Ansari,Male,33,IT,IT Executive,null,null,2018-04-22,68500.00
2278,Mansi Khan,Female,25,IT,IT Executive,null,null,2019-01-10,63500.00
2279,Chhavi George,Female,25,IT,IT Executive,null,null,2019-02-03,63500.00
2280,Trisha Yadav,Female,25,IT,IT Executive,null,null,2021-02-07,63000.00
2281,Kabir Goyal,Male,25,IT,IT Executive,null,null,2019-09-21,62000.00
2282,Dhruv Chopra,Male,25,IT,IT Executive,null,null,2019-06-01,67000.00
2283,Ishani Nair,Female,28,IT,IT Executive,null,null,2017-11-30,71000.00
2284,Madhav Ahuja,Male,25,IT,IT Executive,null,null,2021-09-19,61500.00
2285,Jai Khanna,Male,25,IT,IT Executive,null,null,2020-04-18,61500.00
2286,Aarav Dutta,Male,24,IT,IT Executive,null,null,2020-10-15,64000.00
2287,Aryan Kaur,Male,30,IT,IT Executive,null,null,2018-05-30,69000.00
2288,Chhavi Saxena,Female,34,IT,IT Executive,null,null,2018-08-29,68000.00
2289,Aarav Singh,Male,26,IT,IT Executive,null,null,2018-08-30,66500.00
2290,Mansi Agarwal,Female,25,IT,IT Executive,null,null,2019-05-19,67000.00
2291,Varun Reddy,Male,25,IT,IT Executive,null,null,2019-10-03,64000.00
2292,Varun Vohra,Male,24,IT,IT Executive,null,null,2020-02-26,61000.00
2293,Shalini Yadav,Female,25,IT,IT Executive,null,null,2019-01-10,68000.00
2294,Eshan Sandhu,Male,32,IT,IT Executive,null,null,2018-06-08,71000.00
2295,Sanjay Shetty,Male,30,IT,IT Executive,null,null,2018-06-08,70500.00
2296,Vivaan Kulkarni,Male,33,IT,IT Executive,null,null,2017-12-20,72000.00
2297,Sameer Shah,Male,28,IT,IT Executive,null,null,2017-02-25,68500.00
2298,Rohan Mathew,Male,25,IT,IT Executive,null,null,2020-01-06,62000.00
2299,Tushar Banerjee,Male,34,IT,IT Executive,null,null,2018-07-24,70500.00
2300,Dev Das,Male,30,IT,IT Executive,null,null,2017-07-15,70000.00
2301,Naman Chopra,Male,29,IT,IT Executive,null,null,2017-03-29,72000.00
2302,Chhavi Srivastava,Female,29,IT,IT Executive,null,null,2016-08-09,71500.00
2303,Falguni Jain,Female,25,IT,IT Executive,null,null,2019-04-26,65000.00
2304,Mansi Mahajan,Female,25,IT,IT Executive,null,null,2019-05-05,63500.00
2305,Riya Bhat,Female,24,IT,IT Executive,null,null,2020-12-27,60500.00
2306,Mahima Desai,Female,25,IT,IT Executive,null,null,2020-02-19,65000.00
2307,Yash D'Souza,Male,25,IT,IT Executive,null,null,2020-10-29,65500.00
2308,Vijay Chopra,Male,25,IT,IT Executive,null,null,2019-04-28,67500.00
2309,Omkar Mehta,Male,25,IT,IT Executive,null,null,2020-12-15,60000.00
2310,Nikhil Kaur,Male,25,IT,IT Executive,null,null,2019-06-26,64000.00
2311,Juhi George,Female,25,IT,IT Executive,null,null,2020-08-25,65000.00
2312,Ishaan Goel,Male,23,IT,IT Executive,null,null,2021-03-31,60500.00
2313,Chhavi Chopra,Female,25,IT,IT Executive,null,null,2019-06-04,65000.00
2314,Ishita Desai,Female,25,IT,IT Executive,null,null,2020-08-21,64000.00
2315,Rudra Rana,Male,25,IT,IT Executive,null,null,2019-10-09,66500.00
2316,Deepti Banerjee,Other,25,IT,IT Executive,null,null,2019-09-01,65500.00
2317,Mahima Rana,Female,24,IT,IT Executive,null,null,2021-01-14,62000.00
2318,Ritvik Nambiar,Male,29,IT,IT Executive,null,null,2017-06-28,70000.00
2319,Karan Khan,Male,27,IT,IT Executive,null,null,2018-05-05,68500.00
2320,Charu Agarwal,Female,28,IT,IT Executive,null,null,2017-07-17,67000.00
2321,Rajiv Dutta,Male,25,IT,IT Executive,null,null,2021-08-08,62000.00
2322,Jay Thakur,Male,25,IT,IT Executive,null,null,2020-06-05,63000.00
2323,Siddharth Qureshi,Male,24,IT,IT Executive,null,null,2020-01-18,65500.00
2324,Siddharth Bhat,Male,25,IT,IT Executive,null,null,2020-10-02,60500.00
2325,Lavanya Tiwari,Female,24,IT,IT Executive,null,null,2021-03-18,64000.00
2326,Anirudh Yadav,Male,24,IT,IT Executive,null,null,2020-04-09,60500.00
2327,Ayesha Bansal,Female,25,IT,IT Executive,null,null,2019-05-25,65000.00
2328,Girish Mathew,Male,23,IT,IT Executive,null,null,2021-05-02,59000.00
2329,Aarohi Gupta,Female,25,IT,IT Executive,null,null,2019-02-11,63500.00
2330,Ayesha Prasad,Female,25,IT,IT Executive,null,null,2019-04-09,65500.00
2331,Trisha Kulkarni,Female,25,IT,IT Executive,null,null,2019-09-19,67000.00
2332,Naman Qureshi,Male,25,IT,IT Executive,null,null,2020-08-10,61500.00
2333,Neil Singh,Male,25,IT,IT Executive,null,null,2019-01-30,65500.00
2334,Kriti Mehta,Female,24,IT,IT Executive,null,null,2020-12-08,60500.00
2335,Rashi Gill,Female,25,IT,IT Executive,null,null,2020-01-03,63500.00
2336,Chirag Tyagi,Male,25,IT,IT Executive,null,null,2020-08-29,62000.00
2337,Upasana Patel,Female,25,IT,IT Executive,null,null,2019-08-05,63000.00
2338,Ishaan Bansal,Male,24,IT,IT Executive,null,null,2020-02-02,63500.00
2339,Rohan Ali,Male,25,IT,IT Executive,null,null,2019-01-19,63500.00
2340,Aadesh Tripathi,Male,23,IT,IT Executive,null,null,2021-09-13,61500.00
2341,Gaurav Malhotra,Male,25,IT,IT Executive,null,null,2020-09-30,62500.00
2342,Tanvi Jain,Female,35,IT,IT Executive,null,null,2018-01-21,69000.00
2343,Lakshay Khanna,Male,24,IT,IT Executive,null,null,2020-10-17,62500.00
2344,Kanika Suri,Female,23,IT,IT Executive,null,null,2021-05-22,59000.00
2345,Yashika Joshi,Female,23,IT,IT Executive,null,null,2021-08-13,58000.00
2346,Aanya Patel,Female,24,IT,IT Executive,null,null,2020-03-17,66000.00
2347,Diya Ghosh,Female,35,IT,IT Executive,null,null,2018-08-20,67500.00
2348,Aarohi Bansal,Female,25,IT,IT Executive,null,null,2020-04-23,62000.00
2349,Fatima Srivastava,Female,23,IT,IT Executive,null,null,2021-12-15,60000.00
2350,Varun Menon,Male,25,IT,IT Executive,null,null,2019-12-22,65500.00
2351,Sameer Roy,Male,24,IT,IT Executive,null,null,2021-09-19,62000.00
2352,Rishabh George,Male,33,IT,IT Executive,null,null,2018-03-15,71000.00
2353,Uday Khan,Male,24,IT,IT Executive,null,null,2020-11-26,61500.00
2354,Jay Ansari,Male,24,IT,IT Executive,null,null,2021-11-03,58000.00
2355,Naina Tyagi,Female,34,IT,IT Executive,null,null,2018-11-04,68000.00
2356,Ishaan Shetty,Male,27,IT,IT Executive,null,null,2017-08-13,71000.00
2357,Lakshay Ali,Male,24,IT,IT Executive,null,null,2020-12-03,64000.00
2358,Abhinav Dubey,Male,25,IT,IT Executive,null,null,2019-08-31,66500.00
2359,Pranav Pillai,Male,24,IT,IT Executive,null,null,2020-03-13,62000.00
2360,Avi Goyal,Male,25,IT,IT Executive,null,null,2020-02-01,66000.00
2361,Lavanya Mathew,Female,25,IT,IT Executive,null,null,2019-08-24,62000.00
2362,Anirudh Mirza,Male,25,IT,IT Executive,null,null,2020-11-04,65000.00
2363,Girish Rana,Male,24,IT,IT Executive,null,null,2020-09-17,63500.00
2364,Neil Bhat,Male,34,IT,IT Executive,null,null,2016-05-22,72000.00
2365,Ekta Saxena,Female,31,IT,IT Executive,null,null,2017-08-23,71000.00
2366,Rishi Menon,Other,28,IT,IT Executive,null,null,2016-05-11,71500.00
2367,Bharat Das,Male,31,IT,IT Executive,null,null,2018-08-04,67500.00
2368,Sameer Mathew,Male,25,IT,IT Executive,null,null,2019-12-03,62000.00
